fuzzer,program,cycles,execs,paths_total,paths_found,total_edges,edges_found,bitmap_cvg,crashes,duration,region_rate,region_cov,region_tol,line_rate,line_cov,line_tol,branch_rate,branch_cov,branch_tol,function_rate,function_cov,function_tol,D,S
lafintel,MAGIC_D1_L51_CHAR,10,5868,-1,-1,143,15,10.49%,1,8,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
lafintel,MAGIC_D1_L51_CHAR,21,8971,-1,-1,143,15,10.49%,1,13,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,51
lafintel,MAGIC_D1_L41_CHAR,7,3209,-1,-1,143,14,9.79%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
lafintel,MAGIC_D1_L41_CHAR,2,1004,-1,-1,143,14,9.79%,1,3,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
lafintel,MAGIC_D1_L41_CHAR,11,4708,-1,-1,143,14,9.79%,1,7,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
lafintel,MAGIC_D1_L41_CHAR,7,3438,-1,-1,143,15,10.49%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
lafintel,MAGIC_D1_L41_CHAR,5,2445,-1,-1,143,14,9.79%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
lafintel,MAGIC_D1_L41_CHAR,3,1615,-1,-1,143,14,9.79%,1,3,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
lafintel,MAGIC_D1_L41_CHAR,5,2469,-1,-1,143,14,9.79%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
lafintel,MAGIC_D1_L41_CHAR,2,1165,-1,-1,143,14,9.79%,1,3,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
lafintel,MAGIC_D1_L41_CHAR,10,4387,-1,-1,143,14,9.79%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
lafintel,MAGIC_D1_L41_CHAR,9,6359,-1,-1,143,14,9.79%,1,9,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
lafintel,MAGIC_D1_L41_CHAR,2,1258,-1,-1,143,14,9.79%,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
lafintel,MAGIC_D1_L41_CHAR,8,5330,-1,-1,143,15,10.49%,1,8,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
lafintel,MAGIC_D1_L41_CHAR,3,2549,-1,-1,143,14,9.79%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
lafintel,MAGIC_D1_L41_CHAR,0,504,-1,-1,143,14,9.79%,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
lafintel,MAGIC_D1_L41_CHAR,7,3015,-1,-1,143,14,9.79%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
lafintel,MAGIC_D1_L41_CHAR,10,9221,-1,-1,143,15,10.49%,1,13,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
lafintel,MAGIC_D1_L41_CHAR,8,5325,-1,-1,143,15,10.49%,1,7,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
lafintel,MAGIC_D1_L41_CHAR,6,2955,-1,-1,143,14,9.79%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
lafintel,MAGIC_D1_L41_CHAR,11,4772,-1,-1,143,14,9.79%,1,7,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
lafintel,MAGIC_D1_L41_CHAR,5,2569,-1,-1,143,14,9.79%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,41
lafintel,MAGIC_D1_L11_CHAR,0,518,-1,-1,143,14,9.79%,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
lafintel,MAGIC_D1_L11_CHAR,2,963,-1,-1,143,14,9.79%,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
lafintel,MAGIC_D1_L11_CHAR,6,2579,-1,-1,143,14,9.79%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
lafintel,MAGIC_D1_L11_CHAR,6,2597,-1,-1,143,14,9.79%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
lafintel,MAGIC_D1_L11_CHAR,0,497,-1,-1,143,14,9.79%,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
lafintel,MAGIC_D1_L11_CHAR,1,650,-1,-1,143,14,9.79%,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
lafintel,MAGIC_D1_L11_CHAR,4,1834,-1,-1,143,14,9.79%,1,3,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
lafintel,MAGIC_D1_L11_CHAR,0,330,-1,-1,143,14,9.79%,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
lafintel,MAGIC_D1_L11_CHAR,0,494,-1,-1,143,14,9.79%,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
lafintel,MAGIC_D1_L11_CHAR,4,1851,-1,-1,143,14,9.79%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
lafintel,MAGIC_D1_L11_CHAR,2,980,-1,-1,143,14,9.79%,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
lafintel,MAGIC_D1_L11_CHAR,0,334,-1,-1,143,14,9.79%,1,1,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
lafintel,MAGIC_D1_L11_CHAR,3,1479,-1,-1,143,14,9.79%,1,3,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
lafintel,MAGIC_D1_L11_CHAR,3,1494,-1,-1,143,14,9.79%,1,3,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
lafintel,MAGIC_D1_L11_CHAR,10,4156,-1,-1,143,14,9.79%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
lafintel,MAGIC_D1_L11_CHAR,9,3855,-1,-1,143,14,9.79%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
lafintel,MAGIC_D1_L11_CHAR,0,495,-1,-1,143,14,9.79%,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
lafintel,MAGIC_D1_L11_CHAR,7,3027,-1,-1,143,14,9.79%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
lafintel,MAGIC_D1_L11_CHAR,7,3084,-1,-1,143,14,9.79%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
lafintel,MAGIC_D1_L11_CHAR,6,2897,-1,-1,143,14,9.79%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,11
lafintel,MAGIC_D1_L71_CHAR,5,2561,-1,-1,143,14,9.79%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
lafintel,MAGIC_D1_L71_CHAR,5,3414,-1,-1,143,15,10.49%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
lafintel,MAGIC_D1_L71_CHAR,7,3333,-1,-1,143,15,10.49%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
lafintel,MAGIC_D1_L71_CHAR,2,1401,-1,-1,143,14,9.79%,1,3,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
lafintel,MAGIC_D1_L71_CHAR,3,1308,-1,-1,143,14,9.79%,1,3,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
lafintel,MAGIC_D1_L71_CHAR,7,5448,-1,-1,143,15,10.49%,1,8,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
lafintel,MAGIC_D1_L71_CHAR,6,8891,-1,-1,143,15,10.49%,1,13,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
lafintel,MAGIC_D1_L71_CHAR,2,1594,-1,-1,143,14,9.79%,1,3,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
lafintel,MAGIC_D1_L71_CHAR,7,3050,-1,-1,143,14,9.79%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
lafintel,MAGIC_D1_L71_CHAR,4,4111,-1,-1,143,15,10.49%,1,7,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
lafintel,MAGIC_D1_L71_CHAR,7,4576,-1,-1,143,14,9.79%,1,7,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
lafintel,MAGIC_D1_L71_CHAR,19,9607,-1,-1,143,15,10.49%,1,13,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
lafintel,MAGIC_D1_L71_CHAR,10,4630,-1,-1,143,14,9.79%,1,7,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
lafintel,MAGIC_D1_L71_CHAR,6,3384,-1,-1,143,15,10.49%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
lafintel,MAGIC_D1_L71_CHAR,5,4987,-1,-1,143,15,10.49%,1,7,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
lafintel,MAGIC_D1_L71_CHAR,5,5992,-1,-1,143,15,10.49%,1,8,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
lafintel,MAGIC_D1_L71_CHAR,8,8610,-1,-1,143,15,10.49%,1,12,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
lafintel,MAGIC_D1_L71_CHAR,5,2988,-1,-1,143,15,10.49%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
lafintel,MAGIC_D1_L71_CHAR,10,9491,-1,-1,143,15,10.49%,1,13,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
lafintel,MAGIC_D1_L71_CHAR,5,2903,-1,-1,143,14,9.79%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,71
lafintel,MAGIC_D1_L1_CHAR,1,524,-1,-1,143,13,9.09%,1,2,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
lafintel,MAGIC_D1_L1_CHAR,0,190,-1,-1,143,13,9.09%,1,1,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
lafintel,MAGIC_D1_L1_CHAR,0,209,-1,-1,143,13,9.09%,1,2,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
lafintel,MAGIC_D1_L1_CHAR,2,670,-1,-1,143,13,9.09%,1,2,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
lafintel,MAGIC_D1_L1_CHAR,1,370,-1,-1,143,13,9.09%,1,2,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
lafintel,MAGIC_D1_L1_CHAR,0,190,-1,-1,143,13,9.09%,1,2,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
lafintel,MAGIC_D1_L1_CHAR,1,525,-1,-1,143,13,9.09%,1,2,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
lafintel,MAGIC_D1_L1_CHAR,3,1170,-1,-1,143,13,9.09%,1,3,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
lafintel,MAGIC_D1_L1_CHAR,1,525,-1,-1,143,13,9.09%,1,2,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
lafintel,MAGIC_D1_L1_CHAR,1,340,-1,-1,143,13,9.09%,1,1,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
lafintel,MAGIC_D1_L1_CHAR,1,340,-1,-1,143,13,9.09%,1,2,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
lafintel,MAGIC_D1_L1_CHAR,1,370,-1,-1,143,13,9.09%,1,2,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
lafintel,MAGIC_D1_L1_CHAR,0,209,-1,-1,143,13,9.09%,1,1,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
lafintel,MAGIC_D1_L1_CHAR,1,355,-1,-1,143,13,9.09%,1,1,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
lafintel,MAGIC_D1_L1_CHAR,1,355,-1,-1,143,13,9.09%,1,1,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
lafintel,MAGIC_D1_L1_CHAR,0,190,-1,-1,143,13,9.09%,1,1,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
lafintel,MAGIC_D1_L1_CHAR,0,209,-1,-1,143,13,9.09%,1,2,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
lafintel,MAGIC_D1_L1_CHAR,2,680,-1,-1,143,13,9.09%,1,1,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
lafintel,MAGIC_D1_L1_CHAR,0,190,-1,-1,143,13,9.09%,1,1,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
lafintel,MAGIC_D1_L1_CHAR,2,680,-1,-1,143,13,9.09%,1,2,31.81818182,14,44,24.71910112,22,89,25,6,24,25,2,8,1,1
lafintel,MAGIC_D1_L81_CHAR,5,2882,-1,-1,143,14,9.79%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
lafintel,MAGIC_D1_L81_CHAR,9,10693,-1,-1,143,15,10.49%,1,16,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
lafintel,MAGIC_D1_L81_CHAR,14,11032,-1,-1,143,15,10.49%,1,16,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
lafintel,MAGIC_D1_L81_CHAR,11,18130,-1,-1,143,15,10.49%,1,26,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
lafintel,MAGIC_D1_L81_CHAR,1,938,-1,-1,143,14,9.79%,1,2,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
lafintel,MAGIC_D1_L81_CHAR,5,3338,-1,-1,143,14,9.79%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
lafintel,MAGIC_D1_L81_CHAR,8,5749,-1,-1,143,15,10.49%,1,8,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
lafintel,MAGIC_D1_L81_CHAR,5,2855,-1,-1,143,15,10.49%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
lafintel,MAGIC_D1_L81_CHAR,3,1626,-1,-1,143,14,9.79%,1,3,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
lafintel,MAGIC_D1_L81_CHAR,4,3621,-1,-1,143,15,10.49%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
lafintel,MAGIC_D1_L81_CHAR,7,5243,-1,-1,143,15,10.49%,1,8,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
lafintel,MAGIC_D1_L81_CHAR,4,2229,-1,-1,143,14,9.79%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
lafintel,MAGIC_D1_L81_CHAR,5,4151,-1,-1,143,15,10.49%,1,7,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
lafintel,MAGIC_D1_L81_CHAR,7,6150,-1,-1,143,15,10.49%,1,9,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
lafintel,MAGIC_D1_L81_CHAR,6,4804,-1,-1,143,15,10.49%,1,7,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
lafintel,MAGIC_D1_L81_CHAR,12,6853,-1,-1,143,15,10.49%,1,10,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
lafintel,MAGIC_D1_L81_CHAR,8,4195,-1,-1,143,14,9.79%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
lafintel,MAGIC_D1_L81_CHAR,6,3385,-1,-1,143,14,9.79%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
lafintel,MAGIC_D1_L81_CHAR,7,3645,-1,-1,143,15,10.49%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
lafintel,MAGIC_D1_L81_CHAR,7,14718,-1,-1,143,15,10.49%,1,21,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,81
aflfast,MAGIC_D1_L61_CHAR,6,7655,2,1,-1,-1,0.01%,1,7,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
aflfast,MAGIC_D1_L61_CHAR,45,20901,2,1,-1,-1,0.01%,1,11,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
aflfast,MAGIC_D1_L61_CHAR,6,3890,2,1,-1,-1,0.01%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
aflfast,MAGIC_D1_L61_CHAR,276,27242,2,1,-1,-1,0.01%,1,14,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
aflfast,MAGIC_D1_L61_CHAR,3,2265,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
aflfast,MAGIC_D1_L61_CHAR,355,31484,2,1,-1,-1,0.01%,1,16,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
aflfast,MAGIC_D1_L61_CHAR,6,4161,2,1,-1,-1,0.01%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
aflfast,MAGIC_D1_L61_CHAR,6,7840,2,1,-1,-1,0.01%,1,7,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
aflfast,MAGIC_D1_L61_CHAR,0,1737,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
aflfast,MAGIC_D1_L61_CHAR,6,4064,2,1,-1,-1,0.01%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
aflfast,MAGIC_D1_L61_CHAR,514,34584,2,1,-1,-1,0.01%,1,17,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
aflfast,MAGIC_D1_L61_CHAR,6,14165,2,1,-1,-1,0.01%,1,9,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
aflfast,MAGIC_D1_L61_CHAR,7,7825,2,1,-1,-1,0.01%,1,7,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
aflfast,MAGIC_D1_L61_CHAR,144,23725,2,1,-1,-1,0.01%,1,13,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
aflfast,MAGIC_D1_L61_CHAR,6,14432,2,1,-1,-1,0.01%,1,10,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
aflfast,MAGIC_D1_L61_CHAR,6,7851,2,1,-1,-1,0.01%,1,7,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
aflfast,MAGIC_D1_L61_CHAR,6,4134,2,1,-1,-1,0.01%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
aflfast,MAGIC_D1_L61_CHAR,587,36906,2,1,-1,-1,0.01%,1,18,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
aflfast,MAGIC_D1_L61_CHAR,6,3928,2,1,-1,-1,0.01%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
aflfast,MAGIC_D1_L61_CHAR,6,2879,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,61
aflfast,MAGIC_D1_L31_CHAR,0,1696,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
aflfast,MAGIC_D1_L31_CHAR,113,17541,2,1,-1,-1,0.01%,1,11,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
aflfast,MAGIC_D1_L31_CHAR,14,9796,2,1,-1,-1,0.01%,1,7,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
aflfast,MAGIC_D1_L31_CHAR,331,24486,2,1,-1,-1,0.01%,1,13,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
aflfast,MAGIC_D1_L31_CHAR,14,9807,2,1,-1,-1,0.01%,1,8,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
aflfast,MAGIC_D1_L31_CHAR,3,2257,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
aflfast,MAGIC_D1_L31_CHAR,0,577,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
aflfast,MAGIC_D1_L31_CHAR,8,5284,2,1,-1,-1,0.01%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
aflfast,MAGIC_D1_L31_CHAR,8,2840,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
aflfast,MAGIC_D1_L31_CHAR,51,15107,2,1,-1,-1,0.01%,1,9,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
aflfast,MAGIC_D1_L31_CHAR,47,16264,2,1,-1,-1,0.01%,1,10,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
aflfast,MAGIC_D1_L31_CHAR,7,3363,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
aflfast,MAGIC_D1_L31_CHAR,0,1163,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
aflfast,MAGIC_D1_L31_CHAR,8,5491,2,1,-1,-1,0.01%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
aflfast,MAGIC_D1_L31_CHAR,13,8978,2,1,-1,-1,0.01%,1,7,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
aflfast,MAGIC_D1_L31_CHAR,8,8591,2,1,-1,-1,0.01%,1,7,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
aflfast,MAGIC_D1_L31_CHAR,13,10483,2,1,-1,-1,0.01%,1,8,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
aflfast,MAGIC_D1_L31_CHAR,125,17377,2,1,-1,-1,0.01%,1,10,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
aflfast,MAGIC_D1_L31_CHAR,8,2881,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
aflfast,MAGIC_D1_L31_CHAR,8,5266,2,1,-1,-1,0.01%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,31
aflfast,MAGIC_D1_L21_CHAR,8,6384,2,1,-1,-1,0.01%,1,7,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
aflfast,MAGIC_D1_L21_CHAR,14,9598,2,1,-1,-1,0.01%,1,7,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
aflfast,MAGIC_D1_L21_CHAR,51,14734,2,1,-1,-1,0.01%,1,9,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
aflfast,MAGIC_D1_L21_CHAR,0,577,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
aflfast,MAGIC_D1_L21_CHAR,0,1163,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
aflfast,MAGIC_D1_L21_CHAR,4,2280,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
aflfast,MAGIC_D1_L21_CHAR,0,577,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
aflfast,MAGIC_D1_L21_CHAR,8,4476,2,1,-1,-1,0.01%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
aflfast,MAGIC_D1_L21_CHAR,0,1614,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
aflfast,MAGIC_D1_L21_CHAR,8,4655,2,1,-1,-1,0.01%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
aflfast,MAGIC_D1_L21_CHAR,15,11168,2,1,-1,-1,0.01%,1,8,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
aflfast,MAGIC_D1_L21_CHAR,0,1204,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
aflfast,MAGIC_D1_L21_CHAR,14,8927,2,1,-1,-1,0.01%,1,7,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
aflfast,MAGIC_D1_L21_CHAR,13,7547,2,1,-1,-1,0.01%,1,6,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
aflfast,MAGIC_D1_L21_CHAR,4,2294,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
aflfast,MAGIC_D1_L21_CHAR,0,577,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
aflfast,MAGIC_D1_L21_CHAR,0,1204,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
aflfast,MAGIC_D1_L21_CHAR,8,4444,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
aflfast,MAGIC_D1_L21_CHAR,0,1153,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
aflfast,MAGIC_D1_L21_CHAR,8,3372,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,28.08988764,25,89,29.16666667,7,24,25,2,8,1,21
